"mri","vessel.reg.no","state.land","port.land","species.itis","landed.weight","live.weight","date.sold","permit","vessel","vtr","date","species"
1901,"9909073","MA","Plymouth",164744,1366,1557,2019-12-17,"243859","V10","24385919121700",2019-12-17,"HADDOCK"
1901,"9909073","MA","Plymouth",164727,6,7,2019-12-17,"243859","V10","24385919121700",2019-12-17,"POLLOCK"
1901,"9909073","MA","Plymouth",164744,539,614,2019-12-17,"243859","V10","24385919121700",2019-12-17,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,21,70,2019-12-17,"243859","V10","24385919121700",2019-12-17,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164732,7,8,2019-12-17,"243859","V10","24385919121700",2019-12-17,"WHITE HAKE"
1901,"9909073","MA","Plymouth",164727,6,7,2019-12-17,"243859","V10","24385919121700",2019-12-17,"POLLOCK"
1901,"9909073","MA","Plymouth",164744,19,22,2019-12-17,"243859","V10","24385919121700",2019-12-17,"HADDOCK"
1901,"9909073","MA","Gloucester",164730,34,34,2019-12-22,"243859","V10","24385919122112",2019-12-22,"RED HAKE"
1901,"9909073","MA","Gloucester",164712,115,135,2019-12-22,"243859","V10","24385919122112",2019-12-22,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,36,42,2019-12-22,"243859","V10","24385919122112",2019-12-22,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164740,210,237,2019-12-22,"243859","V10","24385919122112",2019-12-22,"CUSK"
1901,"9909073","MA","Gloucester",164712,23,27,2019-12-22,"243859","V10","24385919122112",2019-12-22,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164744,20,23,2019-12-22,"243859","V10","24385919122112",2019-12-22,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,43,143,2019-12-22,"243859","V10","24385919122112",2019-12-22,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,2080,2371,2019-12-22,"243859","V10","24385919122112",2019-12-22,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1180,1345,2019-12-22,"243859","V10","24385919122112",2019-12-22,"HADDOCK"
1901,"9909073","MA","Gloucester",164712,15,18,2020-01-07,"243859","V10","24385920010608",2020-01-07,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164740,150,170,2020-01-07,"243859","V10","24385920010608",2020-01-07,"CUSK"
1901,"9909073","MA","Gloucester",164712,18,21,2020-01-07,"243859","V10","24385920010608",2020-01-07,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,16,19,2020-01-07,"243859","V10","24385920010608",2020-01-07,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164744,1336,1523,2020-01-07,"243859","V10","24385920010608",2020-01-07,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1038,1183,2020-01-07,"243859","V10","24385920010608",2020-01-07,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,26,30,2020-01-07,"243859","V10","24385920010608",2020-01-07,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,15,17,2020-01-07,"243859","V10","24385920010608",2020-01-07,"GOOSEFISH"
1901,"9909073","MA","Gloucester",164712,11,13,2020-01-08,"243859","V10","24385920010717",2020-01-08,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164730,170,170,2020-01-08,"243859","V10","24385920010717",2020-01-08,"RED HAKE"
1901,"9909073","MA","Gloucester",164740,259,293,2020-01-08,"243859","V10","24385920010717",2020-01-08,"CUSK"
1901,"9909073","MA","Gloucester",164712,10,12,2020-01-08,"243859","V10","24385920010717",2020-01-08,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164744,20,23,2020-01-08,"243859","V10","24385920010717",2020-01-08,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1151,1312,2020-01-08,"243859","V10","24385920010717",2020-01-08,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,3,10,2020-01-08,"243859","V10","24385920010717",2020-01-08,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164499,35,116,2020-01-08,"243859","V10","24385920010717",2020-01-08,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,1749,1994,2020-01-08,"243859","V10","24385920010717",2020-01-08,"HADDOCK"
1901,"9909073","MA","Gloucester",164740,138,156,2020-01-14,"243859","V10","24385920011316",2020-01-14,"CUSK"
1901,"9909073","MA","Gloucester",164730,123,123,2020-01-14,"243859","V10","24385920011316",2020-01-14,"RED HAKE"
1901,"9909073","MA","Plymouth",164744,2717,3097,2020-01-14,"243859","V10","24385920011316",2020-01-14,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,11,13,2020-01-14,"243859","V10","24385920011316",2020-01-14,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,4,13,2020-01-14,"243859","V10","24385920011316",2020-01-14,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164499,27,90,2020-01-14,"243859","V10","24385920011316",2020-01-14,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,1720,1961,2020-01-14,"243859","V10","24385920011316",2020-01-14,"HADDOCK"
1901,"9909073","MA","Gloucester",164730,3,3,2020-01-22,"243859","V10","24385920012117",2020-01-22,"RED HAKE"
1901,"9909073","MA","Gloucester",164712,130,152,2020-01-22,"243859","V10","24385920012117",2020-01-22,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164740,314,355,2020-01-22,"243859","V10","24385920012117",2020-01-22,"CUSK"
1901,"9909073","MA","Gloucester",164712,135,158,2020-01-22,"243859","V10","24385920012117",2020-01-22,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",166774,10,10,2020-01-22,"243859","V10","24385920012117",2020-01-22,"REDFISH"
1901,"9909073","MA","Plymouth",164744,30,34,2020-01-22,"243859","V10","24385920012117",2020-01-22,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,3056,3484,2020-01-22,"243859","V10","24385920012117",2020-01-22,"HADDOCK"
1901,"9909073","MA","Plymouth",164727,10,11,2020-01-22,"243859","V10","24385920012117",2020-01-22,"POLLOCK"
1901,"9909073","MA","Plymouth",164499,2,7,2020-01-22,"243859","V10","24385920012117",2020-01-22,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,1400,1596,2020-01-22,"243859","V10","24385920012117",2020-01-22,"HADDOCK"
1901,"9909073","MA","Plymouth",164727,8,9,2020-01-22,"243859","V10","24385920012117",2020-01-22,"POLLOCK"
1901,"9909073","MA","Gloucester",164730,6,6,2020-02-11,"243859","V10","24385920021105",2020-02-11,"RED HAKE"
1901,"9909073","MA","Plymouth",164744,1660,1892,2020-02-11,"243859","V10","24385920021105",2020-02-11,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,906,1033,2020-02-11,"243859","V10","24385920021105",2020-02-11,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,12,14,2020-02-11,"243859","V10","24385920021105",2020-02-11,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,42,48,2020-02-14,"243859","V10","24385920021310",2020-02-14,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1041,1187,2020-02-14,"243859","V10","24385920021310",2020-02-14,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,3560,4058,2020-02-14,"243859","V10","24385920021310",2020-02-14,"HADDOCK"
1901,"9909073","MA","Gloucester",164740,164,185,2020-02-26,"243859","V10","24385920022502",2020-02-26,"CUSK"
1901,"9909073","MA","Gloucester",164712,22,26,2020-02-26,"243859","V10","24385920022502",2020-02-26,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,81,95,2020-02-26,"243859","V10","24385920022502",2020-02-26,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164744,2328,2654,2020-02-26,"243859","V10","24385920022502",2020-02-26,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,212,242,2020-02-26,"243859","V10","24385920022502",2020-02-26,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,58,193,2020-02-26,"243859","V10","24385920022502",2020-02-26,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,2721,3102,2020-02-26,"243859","V10","24385920022502",2020-02-26,"HADDOCK"
1901,"9909073","MA","Gloucester",164712,23,27,2020-03-06,"243859","V10","24385920030522",2020-03-06,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,9,11,2020-03-10,"243859","V10","24385920030916",2020-03-10,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,9,11,2020-03-10,"243859","V10","24385920030916",2020-03-10,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164740,79,89,2020-03-10,"243859","V10","24385920030916",2020-03-10,"CUSK"
1901,"9909073","MA","Plymouth",164744,2000,2280,2020-03-11,"243859","V10","24385920030916",2020-03-11,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,2426,2766,2020-03-11,"243859","V10","24385920030916",2020-03-11,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,355,405,2020-03-11,"243859","V10","24385920030916",2020-03-11,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,38,126,2020-03-11,"243859","V10","24385920030916",2020-03-11,"GOOSEFISH"
1901,"9909073","MA","Gloucester",164712,44,51,2020-03-12,"243859","V10","24385920031117",2020-03-12,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,42,49,2020-03-12,"243859","V10","24385920031117",2020-03-12,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164740,28,32,2020-03-12,"243859","V10","24385920031117",2020-03-12,"CUSK"
1901,"9909073","MA","Gloucester",164712,40,47,2020-03-12,"243859","V10","24385920031117",2020-03-12,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164499,90,299,2020-03-12,"243859","V10","24385920031117",2020-03-12,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,32,36,2020-03-12,"243859","V10","24385920031117",2020-03-12,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1733,1976,2020-03-12,"243859","V10","24385920031117",2020-03-12,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,737,840,2020-03-12,"243859","V10","24385920031117",2020-03-12,"HADDOCK"
1901,"9909073","MA","Gloucester",164740,8,9,2020-03-18,"243859","V10","24385920031812",2020-03-18,"CUSK"
1901,"9909073","MA","Gloucester",164712,9,11,2020-03-18,"243859","V10","24385920031812",2020-03-18,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,24,28,2020-03-18,"243859","V10","24385920031812",2020-03-18,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164744,2360,2690,2020-03-19,"243859","V10","24385920031812",2020-03-19,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,8,27,2020-03-19,"243859","V10","24385920031812",2020-03-19,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,200,228,2020-03-19,"243859","V10","24385920031812",2020-03-19,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1600,1824,2020-03-19,"243859","V10","24385920031812",2020-03-19,"HADDOCK"
1901,"9909073","MA","Gloucester",164712,50,59,2020-03-25,"243859","V10","24385920032416",2020-03-25,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,75,88,2020-03-25,"243859","V10","24385920032416",2020-03-25,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",166774,4,4,2020-03-25,"243859","V10","24385920032416",2020-03-25,"REDFISH"
1901,"9909073","MA","Gloucester",164740,32,36,2020-03-25,"243859","V10","24385920032416",2020-03-25,"CUSK"
1901,"9909073","MA","Plymouth",164499,12,40,2020-03-26,"243859","V10","24385920032416",2020-03-26,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,263,300,2020-03-26,"243859","V10","24385920032416",2020-03-26,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,2190,2497,2020-03-26,"243859","V10","24385920032416",2020-03-26,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1100,1254,2020-03-26,"243859","V10","24385920032416",2020-03-26,"HADDOCK"
1901,"9909073","MA","Gloucester",164712,24,28,2020-03-30,"243859","V10","24385920032805",2020-03-30,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164740,34,38,2020-03-30,"243859","V10","24385920032805",2020-03-30,"CUSK"
1901,"9909073","MA","Gloucester",164712,5,6,2020-03-30,"243859","V10","24385920032805",2020-03-30,"ATLANTIC COD"
1901,"9909073","MA","Plymouth",164744,1918,2187,2020-03-30,"243859","V10","24385920032805",2020-03-30,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,1800,2052,2020-03-30,"243859","V10","24385920032805",2020-03-30,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,292,333,2020-03-30,"243859","V10","24385920032805",2020-03-30,"HADDOCK"
1901,"9909073","MA","Gloucester",164712,9,11,2020-04-08,"243859","V10","24385920040707",2020-04-08,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",172933,56,64,2020-04-08,"243859","V10","24385920040707",2020-04-08,"ATLANTIC HALIBUT"
1901,"9909073","MA","Gloucester",164740,90,102,2020-04-08,"243859","V10","24385920040707",2020-04-08,"CUSK"
1901,"9909073","MA","Gloucester",164712,4,5,2020-04-08,"243859","V10","24385920040707",2020-04-08,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164732,3,4,2020-04-08,"243859","V10","24385920040707",2020-04-08,"WHITE HAKE"
1901,"9909073","MA","Plymouth",164744,2400,2736,2020-04-08,"243859","V10","24385920040707",2020-04-08,"HADDOCK"
1901,"9909073","MA","Plymouth",164744,190,217,2020-04-08,"243859","V10","24385920040707",2020-04-08,"HADDOCK"
1901,"9909073","MA","Plymouth",164499,12,40,2020-04-08,"243859","V10","24385920040707",2020-04-08,"GOOSEFISH"
1901,"9909073","MA","Plymouth",164744,2153,2454,2020-04-08,"243859","V10","24385920040707",2020-04-08,"HADDOCK"
1901,"9909073","MA","Gloucester",164740,12,14,2020-04-15,"243859","V10","24385920041502",2020-04-15,"CUSK"
1901,"9909073","MA","Gloucester",164712,6,7,2020-04-15,"243859","V10","24385920041502",2020-04-15,"ATLANTIC COD"
1901,"9909073","MA","Gloucester",164712,4,5,2020-04-15,"243859","V10","24385920041502",2020-04-15,"ATLANTIC COD"
